v1	Is(M1)
Step Information: X=10µ  (Run: 1/5)
2.959999999999896e+000	-7.184822e-003
2.961999999999895e+000	-7.189016e-003
2.963999999999895e+000	-7.193207e-003
2.965999999999895e+000	-7.197395e-003
2.967999999999895e+000	-7.201579e-003
2.969999999999895e+000	-7.205760e-003
2.971999999999894e+000	-7.209938e-003
2.973999999999894e+000	-7.214113e-003
2.975999999999894e+000	-7.218285e-003
2.977999999999894e+000	-7.222453e-003
2.979999999999893e+000	-7.226618e-003
2.981999999999893e+000	-7.230780e-003
2.983999999999893e+000	-7.234939e-003
2.985999999999893e+000	-7.239095e-003
2.987999999999893e+000	-7.243247e-003
2.989999999999892e+000	-7.247397e-003
2.991999999999892e+000	-7.251543e-003
2.993999999999892e+000	-7.255686e-003
2.995999999999892e+000	-7.259826e-003
2.997999999999891e+000	-7.263963e-003
3.000000000000000e+000	-7.268097e-003
Step Information: X=20µ  (Run: 2/5)
0.000000000000000e+000	-2.513940e-010
2.000000000000000e-003	-2.669215e-010
4.000000000000000e-003	-2.834071e-010
6.000000000000000e-003	-3.009097e-010
8.000000000000000e-003	-3.194919e-010
1.000000000000000e-002	-3.392203e-010
1.200000000000000e-002	-3.601654e-010
1.400000000000000e-002	-3.824020e-010
1.600000000000000e-002	-4.060098e-010
1.800000000000000e-002	-4.310729e-010
2.000000000000000e-002	-4.576810e-010
2.200000000000001e-002	-4.859292e-010
2.400000000000001e-002	-5.159182e-010
2.600000000000001e-002	-5.477552e-010
2.800000000000001e-002	-5.815536e-010
3.000000000000001e-002	-6.174342e-010
3.200000000000002e-002	-6.555248e-010
3.400000000000002e-002	-6.959612e-010
3.600000000000002e-002	-7.388874e-010
3.800000000000002e-002	-7.844564e-010
4.000000000000002e-002	-8.328305e-010
4.200000000000002e-002	-8.841818e-010
4.400000000000003e-002	-9.386930e-010
4.600000000000003e-002	-9.965578e-010
4.800000000000003e-002	-1.057982e-009
5.000000000000003e-002	-1.123184e-009
5.200000000000003e-002	-1.192395e-009
5.400000000000003e-002	-1.265861e-009
5.600000000000004e-002	-1.343843e-009
5.800000000000004e-002	-1.426617e-009
6.000000000000004e-002	-1.514476e-009
6.200000000000004e-002	-1.607732e-009
6.400000000000004e-002	-1.706714e-009
6.600000000000005e-002	-1.811774e-009
6.800000000000005e-002	-1.923282e-009
7.000000000000005e-002	-2.041633e-009
7.200000000000005e-002	-2.167244e-009
7.400000000000005e-002	-2.300560e-009
7.600000000000005e-002	-2.442050e-009
7.800000000000006e-002	-2.592212e-009
8.000000000000006e-002	-2.751577e-009
8.200000000000006e-002	-2.920705e-009
8.400000000000006e-002	-3.100191e-009
8.600000000000006e-002	-3.290665e-009
8.800000000000006e-002	-3.492797e-009
9.000000000000007e-002	-3.707296e-009
9.200000000000007e-002	-3.934913e-009
9.400000000000007e-002	-4.176448e-009
9.600000000000007e-002	-4.432744e-009
9.800000000000007e-002	-4.704698e-009
1.000000000000001e-001	-4.993260e-009
1.020000000000001e-001	-5.299437e-009
1.040000000000001e-001	-5.624297e-009
1.060000000000001e-001	-5.968972e-009
1.080000000000001e-001	-6.334661e-009
1.100000000000001e-001	-6.722634e-009
1.120000000000001e-001	-7.134240e-009
1.140000000000001e-001	-7.570906e-009
1.160000000000001e-001	-8.034143e-009
1.180000000000001e-001	-8.525555e-009
1.200000000000001e-001	-9.046841e-009
1.220000000000001e-001	-9.599799e-009
1.240000000000001e-001	-1.018633e-008
1.260000000000001e-001	-1.080847e-008
1.280000000000001e-001	-1.146834e-008
1.300000000000001e-001	-1.216820e-008
1.320000000000001e-001	-1.291047e-008
1.340000000000001e-001	-1.369768e-008
1.360000000000001e-001	-1.453251e-008
1.380000000000001e-001	-1.541782e-008
1.400000000000001e-001	-1.635662e-008
1.420000000000001e-001	-1.735211e-008
1.440000000000001e-001	-1.840766e-008
1.460000000000001e-001	-1.952685e-008
1.480000000000001e-001	-2.071346e-008
1.500000000000001e-001	-2.197150e-008
1.520000000000001e-001	-2.330520e-008
1.540000000000001e-001	-2.471906e-008
1.560000000000001e-001	-2.621781e-008
1.580000000000001e-001	-2.780648e-008
1.600000000000001e-001	-2.949036e-008
1.620000000000001e-001	-3.127509e-008
1.640000000000001e-001	-3.316658e-008
1.660000000000001e-001	-3.517112e-008
1.680000000000001e-001	-3.729534e-008
1.700000000000001e-001	-3.954626e-008
1.720000000000001e-001	-4.193129e-008
1.740000000000001e-001	-4.445827e-008
1.760000000000001e-001	-4.713547e-008
1.780000000000001e-001	-4.997165e-008
1.800000000000001e-001	-5.297604e-008
1.820000000000001e-001	-5.615841e-008
1.840000000000001e-001	-5.952907e-008
1.860000000000001e-001	-6.309889e-008
1.880000000000001e-001	-6.687939e-008
1.900000000000001e-001	-7.088268e-008
1.920000000000001e-001	-7.512156e-008
1.940000000000001e-001	-7.960957e-008
1.960000000000002e-001	-8.436095e-008
1.980000000000002e-001	-8.939075e-008
2.000000000000002e-001	-9.471483e-008
2.020000000000002e-001	-1.003499e-007
2.040000000000002e-001	-1.063137e-007
2.060000000000002e-001	-1.126247e-007
2.080000000000002e-001	-1.193026e-007
2.100000000000002e-001	-1.263680e-007
2.120000000000002e-001	-1.338426e-007
2.140000000000002e-001	-1.417496e-007
2.160000000000002e-001	-1.501129e-007
2.180000000000002e-001	-1.589579e-007
2.200000000000002e-001	-1.683116e-007
2.220000000000002e-001	-1.782021e-007
2.240000000000002e-001	-1.886589e-007
2.260000000000002e-001	-1.997134e-007
2.280000000000002e-001	-2.113984e-007
2.300000000000002e-001	-2.237483e-007
2.320000000000002e-001	-2.367995e-007
2.340000000000002e-001	-2.505902e-007
2.360000000000002e-001	-2.651603e-007
2.380000000000002e-001	-2.805522e-007
2.400000000000002e-001	-2.968099e-007
2.420000000000002e-001	-3.139801e-007
2.440000000000002e-001	-3.321115e-007
2.460000000000002e-001	-3.512554e-007
2.480000000000002e-001	-3.714655e-007
2.500000000000002e-001	-3.927982e-007
2.520000000000002e-001	-4.153127e-007
2.540000000000002e-001	-4.390712e-007
2.560000000000002e-001	-4.641386e-007
2.580000000000002e-001	-4.905831e-007
2.600000000000002e-001	-5.184763e-007
2.620000000000002e-001	-5.478929e-007
2.640000000000002e-001	-5.789115e-007
2.660000000000002e-001	-6.116139e-007
2.680000000000002e-001	-6.460864e-007
2.700000000000002e-001	-6.824188e-007
2.720000000000002e-001	-7.207051e-007
2.740000000000002e-001	-7.610439e-007
2.760000000000002e-001	-8.035379e-007
2.780000000000002e-001	-8.482950e-007
2.800000000000002e-001	-8.954275e-007
2.820000000000002e-001	-9.450530e-007
2.840000000000002e-001	-9.972941e-007
2.860000000000002e-001	-1.052279e-006
2.880000000000002e-001	-1.110142e-006
2.900000000000002e-001	-1.171022e-006
2.920000000000002e-001	-1.235066e-006
2.940000000000002e-001	-1.302425e-006
2.960000000000002e-001	-1.373258e-006
2.980000000000002e-001	-1.447730e-006
3.000000000000002e-001	-1.526014e-006
3.020000000000002e-001	-1.608289e-006
3.040000000000002e-001	-1.694743e-006
3.060000000000002e-001	-1.785571e-006
3.080000000000002e-001	-1.880975e-006
3.100000000000002e-001	-1.981167e-006
3.120000000000002e-001	-2.086367e-006
3.140000000000002e-001	-2.196804e-006
3.160000000000002e-001	-2.312716e-006
3.180000000000002e-001	-2.434350e-006
3.200000000000002e-001	-2.561964e-006
3.220000000000002e-001	-2.695826e-006
3.240000000000002e-001	-2.836212e-006
3.260000000000002e-001	-2.983413e-006
3.280000000000002e-001	-3.137728e-006
3.300000000000002e-001	-3.299467e-006
3.320000000000002e-001	-3.468954e-006
3.340000000000002e-001	-3.646525e-006
3.360000000000002e-001	-3.832526e-006
3.380000000000002e-001	-4.027317e-006
3.400000000000003e-001	-4.231273e-006
3.420000000000003e-001	-4.444779e-006
3.440000000000003e-001	-4.668238e-006
3.460000000000003e-001	-4.902062e-006
3.480000000000003e-001	-5.146682e-006
3.500000000000003e-001	-5.402541e-006
3.520000000000003e-001	-5.670099e-006
3.540000000000003e-001	-5.949830e-006
3.560000000000003e-001	-6.242224e-006
3.580000000000003e-001	-6.547788e-006
3.600000000000003e-001	-6.867042e-006
3.620000000000003e-001	-7.200528e-006
3.640000000000003e-001	-7.548799e-006
3.660000000000003e-001	-7.912429e-006
3.680000000000003e-001	-8.292008e-006
3.700000000000003e-001	-8.688142e-006
3.720000000000003e-001	-9.101454e-006
3.740000000000003e-001	-9.532590e-006
3.760000000000003e-001	-9.982205e-006
3.780000000000003e-001	-1.045098e-005
3.800000000000003e-001	-1.093960e-005
3.820000000000003e-001	-1.144879e-005
3.840000000000003e-001	-1.197928e-005
3.860000000000003e-001	-1.253180e-005
3.880000000000003e-001	-1.310713e-005
3.900000000000003e-001	-1.370605e-005
3.920000000000003e-001	-1.432935e-005
3.940000000000003e-001	-1.497785e-005
3.960000000000003e-001	-1.565239e-005
3.980000000000003e-001	-1.635379e-005
4.000000000000003e-001	-1.708293e-005
4.020000000000003e-001	-1.784068e-005
4.040000000000003e-001	-1.862794e-005
4.060000000000003e-001	-1.944559e-005
4.080000000000003e-001	-2.029457e-005
4.100000000000003e-001	-2.117579e-005
4.120000000000003e-001	-2.209019e-005
4.140000000000003e-001	-2.303874e-005
4.160000000000003e-001	-2.402237e-005
4.180000000000003e-001	-2.504206e-005
4.200000000000003e-001	-2.609878e-005
4.220000000000003e-001	-2.719352e-005
4.240000000000003e-001	-2.832725e-005
4.260000000000003e-001	-2.950097e-005
4.280000000000003e-001	-3.071568e-005
4.300000000000003e-001	-3.197236e-005
4.320000000000003e-001	-3.327201e-005
4.340000000000003e-001	-3.461563e-005
4.360000000000003e-001	-3.600420e-005
4.380000000000003e-001	-3.743873e-005
4.400000000000003e-001	-3.892019e-005
4.420000000000003e-001	-4.044957e-005
4.440000000000003e-001	-4.202784e-005
4.460000000000003e-001	-4.365595e-005
4.480000000000003e-001	-4.533488e-005
4.500000000000003e-001	-4.706556e-005
4.520000000000004e-001	-4.884892e-005
4.540000000000004e-001	-5.068589e-005
4.560000000000004e-001	-5.257736e-005
4.580000000000004e-001	-5.452423e-005
4.600000000000004e-001	-5.652736e-005
4.620000000000004e-001	-5.858762e-005
4.640000000000004e-001	-6.070584e-005
4.660000000000004e-001	-6.288283e-005
4.680000000000004e-001	-6.511938e-005
4.700000000000004e-001	-6.741627e-005
4.720000000000004e-001	-6.977424e-005
4.740000000000004e-001	-7.219402e-005
4.760000000000004e-001	-7.467631e-005
4.780000000000004e-001	-7.722178e-005
4.800000000000004e-001	-7.983109e-005
4.820000000000004e-001	-8.250485e-005
4.840000000000004e-001	-8.524366e-005
4.860000000000004e-001	-8.804809e-005
4.880000000000004e-001	-9.091867e-005
4.900000000000004e-001	-9.385592e-005
4.920000000000004e-001	-9.686033e-005
4.940000000000004e-001	-9.993235e-005
4.960000000000004e-001	-1.030724e-004
4.980000000000004e-001	-1.062809e-004
5.000000000000003e-001	-1.095581e-004
5.020000000000003e-001	-1.129045e-004
5.040000000000003e-001	-1.163203e-004
5.060000000000003e-001	-1.198059e-004
5.080000000000003e-001	-1.233614e-004
5.100000000000003e-001	-1.269871e-004
5.120000000000003e-001	-1.306832e-004
5.140000000000004e-001	-1.344499e-004
5.160000000000004e-001	-1.382872e-004
5.180000000000004e-001	-1.421954e-004
5.200000000000004e-001	-1.461745e-004
5.220000000000004e-001	-1.502245e-004
5.240000000000004e-001	-1.543455e-004
5.260000000000004e-001	-1.585375e-004
5.280000000000004e-001	-1.628005e-004
5.300000000000004e-001	-1.671345e-004
5.320000000000004e-001	-1.715393e-004
5.340000000000004e-001	-1.760150e-004
5.360000000000004e-001	-1.805614e-004
5.380000000000004e-001	-1.851783e-004
5.400000000000004e-001	-1.898657e-004
5.420000000000004e-001	-1.946233e-004
5.440000000000004e-001	-1.994511e-004
5.460000000000004e-001	-2.043487e-004
5.480000000000004e-001	-2.093160e-004
5.500000000000004e-001	-2.143528e-004
5.520000000000004e-001	-2.194587e-004
5.540000000000004e-001	-2.246336e-004
5.560000000000004e-001	-2.298771e-004
5.580000000000004e-001	-2.351889e-004
5.600000000000004e-001	-2.405688e-004
5.620000000000004e-001	-2.460165e-004
5.640000000000004e-001	-2.515315e-004
5.660000000000004e-001	-2.571136e-004
5.680000000000004e-001	-2.627624e-004
5.700000000000004e-001	-2.684776e-004
5.720000000000004e-001	-2.742587e-004
5.740000000000004e-001	-2.801055e-004
5.760000000000004e-001	-2.860175e-004
5.780000000000004e-001	-2.919943e-004
5.800000000000004e-001	-2.980356e-004
5.820000000000004e-001	-3.041409e-004
5.840000000000004e-001	-3.103099e-004
5.860000000000004e-001	-3.165421e-004
5.880000000000004e-001	-3.228371e-004
5.900000000000004e-001	-3.291945e-004
5.920000000000004e-001	-3.356139e-004
5.940000000000004e-001	-3.420949e-004
5.960000000000004e-001	-3.486369e-004
5.980000000000004e-001	-3.552397e-004
6.000000000000004e-001	-3.619028e-004
6.020000000000004e-001	-3.686257e-004
6.040000000000004e-001	-3.754080e-004
6.060000000000004e-001	-3.822492e-004
6.080000000000004e-001	-3.891491e-004
6.100000000000004e-001	-3.961070e-004
6.120000000000004e-001	-4.031227e-004
6.140000000000004e-001	-4.101956e-004
6.160000000000004e-001	-4.173253e-004
6.180000000000004e-001	-4.245114e-004
6.200000000000004e-001	-4.317536e-004
6.220000000000004e-001	-4.390513e-004
6.240000000000004e-001	-4.464041e-004
6.260000000000004e-001	-4.538117e-004
6.280000000000005e-001	-4.612736e-004
6.300000000000005e-001	-4.687893e-004
6.320000000000005e-001	-4.763586e-004
6.340000000000005e-001	-4.839809e-004
6.360000000000005e-001	-4.916560e-004
6.380000000000005e-001	-4.993833e-004
6.400000000000005e-001	-5.071624e-004
6.420000000000005e-001	-5.149930e-004
6.440000000000005e-001	-5.228748e-004
6.460000000000005e-001	-5.308072e-004
6.480000000000005e-001	-5.387900e-004
6.500000000000005e-001	-5.468227e-004
6.520000000000005e-001	-5.549049e-004
6.540000000000005e-001	-5.630364e-004
6.560000000000005e-001	-5.712167e-004
6.580000000000005e-001	-5.794454e-004
6.600000000000005e-001	-5.877222e-004
6.620000000000005e-001	-5.960467e-004
6.640000000000005e-001	-6.044187e-004
6.660000000000005e-001	-6.128376e-004
6.680000000000005e-001	-6.213033e-004
6.700000000000005e-001	-6.298152e-004
6.720000000000005e-001	-6.383732e-004
6.740000000000005e-001	-6.469769e-004
6.760000000000005e-001	-6.556258e-004
6.780000000000005e-001	-6.643198e-004
6.800000000000005e-001	-6.730584e-004
6.820000000000005e-001	-6.818415e-004
6.840000000000005e-001	-6.906685e-004
6.860000000000005e-001	-6.995393e-004
6.880000000000005e-001	-7.084535e-004
6.900000000000005e-001	-7.174108e-004
6.920000000000005e-001	-7.264109e-004
6.940000000000005e-001	-7.354535e-004
6.960000000000005e-001	-7.445383e-004
6.980000000000005e-001	-7.536651e-004
7.000000000000005e-001	-7.628335e-004
7.020000000000005e-001	-7.720432e-004
7.040000000000005e-001	-7.812940e-004
7.060000000000005e-001	-7.905855e-004
7.080000000000005e-001	-7.999176e-004
7.100000000000005e-001	-8.092899e-004
7.120000000000005e-001	-8.187022e-004
7.140000000000005e-001	-8.281541e-004
7.160000000000005e-001	-8.376455e-004
7.180000000000005e-001	-8.471760e-004
7.200000000000005e-001	-8.567455e-004
7.220000000000005e-001	-8.663535e-004
7.240000000000005e-001	-8.760000e-004
7.260000000000005e-001	-8.856846e-004
7.280000000000005e-001	-8.954071e-004
7.300000000000005e-001	-9.051673e-004
7.320000000000005e-001	-9.149648e-004
7.340000000000005e-001	-9.247995e-004
7.360000000000005e-001	-9.346712e-004
7.380000000000005e-001	-9.445795e-004
7.400000000000006e-001	-9.545243e-004
7.420000000000006e-001	-9.645052e-004
7.440000000000006e-001	-9.745223e-004
7.460000000000006e-001	-9.845750e-004
7.480000000000006e-001	-9.946632e-004
7.500000000000006e-001	-1.004787e-003
7.520000000000006e-001	-1.014946e-003
7.540000000000006e-001	-1.025139e-003
7.560000000000006e-001	-1.035367e-003
7.580000000000006e-001	-1.045630e-003
7.600000000000006e-001	-1.055927e-003
7.620000000000006e-001	-1.066258e-003
7.640000000000006e-001	-1.076622e-003
7.660000000000006e-001	-1.087021e-003
7.680000000000006e-001	-1.097452e-003
7.700000000000006e-001	-1.107917e-003
7.720000000000006e-001	-1.118415e-003
7.740000000000006e-001	-1.128945e-003
7.760000000000006e-001	-1.139508e-003
7.780000000000006e-001	-1.150104e-003
7.800000000000006e-001	-1.160732e-003
7.820000000000006e-001	-1.171391e-003
7.840000000000006e-001	-1.182083e-003
7.860000000000006e-001	-1.192806e-003
7.880000000000006e-001	-1.203560e-003
7.900000000000006e-001	-1.214346e-003
7.920000000000006e-001	-1.225162e-003
7.940000000000006e-001	-1.236010e-003
7.960000000000006e-001	-1.246888e-003
7.980000000000006e-001	-1.257797e-003
8.000000000000006e-001	-1.268736e-003
8.020000000000006e-001	-1.279704e-003
8.040000000000006e-001	-1.290703e-003
8.060000000000006e-001	-1.301732e-003
8.080000000000006e-001	-1.312790e-003
8.100000000000006e-001	-1.323877e-003
8.120000000000006e-001	-1.334994e-003
8.140000000000006e-001	-1.346140e-003
8.160000000000006e-001	-1.357314e-003
8.180000000000006e-001	-1.368517e-003
8.200000000000006e-001	-1.379749e-003
8.220000000000006e-001	-1.391009e-003
8.240000000000006e-001	-1.402297e-003
8.260000000000006e-001	-1.413613e-003
8.280000000000006e-001	-1.424957e-003
8.300000000000006e-001	-1.436329e-003
8.320000000000006e-001	-1.447727e-003
8.340000000000006e-001	-1.459154e-003
8.360000000000006e-001	-1.470607e-003
8.380000000000006e-001	-1.482087e-003
8.400000000000006e-001	-1.493594e-003
8.420000000000006e-001	-1.505128e-003
8.440000000000006e-001	-1.516688e-003
8.460000000000006e-001	-1.528275e-003
8.480000000000006e-001	-1.539888e-003
8.500000000000006e-001	-1.551526e-003
8.520000000000007e-001	-1.563191e-003
8.540000000000007e-001	-1.574881e-003
8.560000000000007e-001	-1.586596e-003
8.580000000000007e-001	-1.598337e-003
8.600000000000007e-001	-1.610103e-003
8.620000000000007e-001	-1.621895e-003
8.640000000000007e-001	-1.633711e-003
8.660000000000007e-001	-1.645551e-003
8.680000000000007e-001	-1.657417e-003
8.700000000000007e-001	-1.669306e-003
8.720000000000007e-001	-1.681220e-003
8.740000000000007e-001	-1.693158e-003
8.760000000000007e-001	-1.705120e-003
8.780000000000007e-001	-1.717106e-003
8.800000000000007e-001	-1.729115e-003
8.820000000000007e-001	-1.741148e-003
8.840000000000007e-001	-1.753204e-003
8.860000000000007e-001	-1.765284e-003
8.880000000000007e-001	-1.777386e-003
8.900000000000007e-001	-1.789511e-003
8.920000000000007e-001	-1.801659e-003
8.940000000000007e-001	-1.813830e-003
8.960000000000007e-001	-1.826023e-003
8.980000000000007e-001	-1.838238e-003
9.000000000000007e-001	-1.850476e-003
9.020000000000007e-001	-1.862735e-003
9.040000000000007e-001	-1.875016e-003
9.060000000000007e-001	-1.887319e-003
9.080000000000007e-001	-1.899644e-003
9.100000000000007e-001	-1.911990e-003
9.120000000000007e-001	-1.924357e-003
9.140000000000007e-001	-1.936746e-003
9.160000000000007e-001	-1.949155e-003
9.180000000000007e-001	-1.961586e-003
9.200000000000007e-001	-1.974037e-003
9.220000000000007e-001	-1.986508e-003
9.240000000000007e-001	-1.999001e-003
9.260000000000007e-001	-2.011513e-003
9.280000000000007e-001	-2.024045e-003
9.300000000000007e-001	-2.036598e-003
9.320000000000007e-001	-2.049170e-003
9.340000000000007e-001	-2.061762e-003
9.360000000000007e-001	-2.074374e-003
9.380000000000007e-001	-2.087005e-003
9.400000000000007e-001	-2.099656e-003
9.420000000000007e-001	-2.112326e-003
9.440000000000007e-001	-2.125014e-003
9.460000000000007e-001	-2.137722e-003
9.480000000000007e-001	-2.150449e-003
9.500000000000007e-001	-2.163194e-003
9.520000000000007e-001	-2.175957e-003
9.540000000000007e-001	-2.188739e-003
9.560000000000007e-001	-2.201540e-003
9.580000000000007e-001	-2.214358e-003
9.600000000000007e-001	-2.227195e-003
9.620000000000007e-001	-2.240049e-003
9.640000000000008e-001	-2.252921e-003
9.660000000000008e-001	-2.265811e-003
9.680000000000008e-001	-2.278718e-003
9.700000000000008e-001	-2.291642e-003
9.720000000000008e-001	-2.304584e-003
9.740000000000008e-001	-2.317543e-003
9.760000000000008e-001	-2.330519e-003
9.780000000000008e-001	-2.343511e-003
9.800000000000008e-001	-2.356520e-003
9.820000000000008e-001	-2.369546e-003
9.840000000000008e-001	-2.382589e-003
9.860000000000008e-001	-2.395647e-003
9.880000000000008e-001	-2.408722e-003
9.900000000000008e-001	-2.421813e-003
9.920000000000008e-001	-2.434920e-003
9.940000000000008e-001	-2.448042e-003
9.960000000000008e-001	-2.461181e-003
9.980000000000008e-001	-2.474335e-003
1.000000000000001e+000	-2.487504e-003
1.002000000000001e+000	-2.500689e-003
1.004000000000001e+000	-2.513889e-003
1.006000000000001e+000	-2.527104e-003
1.008000000000001e+000	-2.540334e-003
1.010000000000001e+000	-2.553579e-003
1.012000000000001e+000	-2.566838e-003
1.014000000000001e+000	-2.580113e-003
1.016000000000001e+000	-2.593401e-003
1.018000000000001e+000	-2.606704e-003
1.020000000000001e+000	-2.620022e-003
1.022000000000001e+000	-2.633353e-003
1.024000000000001e+000	-2.646698e-003
1.026000000000001e+000	-2.660058e-003
1.028000000000001e+000	-2.673431e-003
1.030000000000001e+000	-2.686818e-003
1.032000000000001e+000	-2.700218e-003
1.034000000000001e+000	-2.713632e-003
1.036000000000001e+000	-2.727059e-003
1.038000000000001e+000	-2.740499e-003
1.040000000000001e+000	-2.753953e-003
1.042000000000001e+000	-2.767419e-003
1.044000000000001e+000	-2.780898e-003
1.046000000000001e+000	-2.794390e-003
1.048000000000001e+000	-2.807895e-003
1.050000000000001e+000	-2.821412e-003
1.052000000000001e+000	-2.834941e-003
1.054000000000001e+000	-2.848483e-003
1.056000000000001e+000	-2.862037e-003
1.058000000000001e+000	-2.875604e-003
1.060000000000001e+000	-2.889181e-003
1.062000000000001e+000	-2.902772e-003
1.064000000000001e+000	-2.916373e-003
1.066000000000001e+000	-2.929986e-003
1.068000000000001e+000	-2.943611e-003
1.070000000000001e+000	-2.957247e-003
1.072000000000001e+000	-2.970895e-003
1.074000000000001e+000	-2.984554e-003
1.076000000000001e+000	-2.998224e-003
1.078000000000001e+000	-3.011905e-003
1.080000000000001e+000	-3.025596e-003
1.082000000000001e+000	-3.039299e-003
1.084000000000001e+000	-3.053012e-003
1.086000000000001e+000	-3.066736e-003
1.088000000000001e+000	-3.080470e-003
1.090000000000001e+000	-3.094215e-003
1.092000000000001e+000	-3.107969e-003
1.094000000000001e+000	-3.121734e-003
1.096000000000001e+000	-3.135510e-003
1.098000000000001e+000	-3.149295e-003
1.100000000000001e+000	-3.163089e-003
1.102000000000001e+000	-3.176894e-003
1.104000000000001e+000	-3.190708e-003
1.106000000000001e+000	-3.204532e-003
1.108000000000001e+000	-3.218365e-003
1.110000000000001e+000	-3.232208e-003
1.112000000000001e+000	-3.246059e-003
1.114000000000001e+000	-3.259920e-003
1.116000000000001e+000	-3.273790e-003
1.118000000000001e+000	-3.287669e-003
1.120000000000001e+000	-3.301557e-003
1.122000000000001e+000	-3.315453e-003
1.124000000000001e+000	-3.329358e-003
1.126000000000001e+000	-3.343272e-003
1.128000000000001e+000	-3.357194e-003
1.130000000000001e+000	-3.371124e-003
1.132000000000001e+000	-3.385063e-003
1.134000000000001e+000	-3.399010e-003
1.136000000000001e+000	-3.412965e-003
1.138000000000001e+000	-3.426928e-003
1.140000000000001e+000	-3.440898e-003
1.142000000000001e+000	-3.454877e-003
1.144000000000001e+000	-3.468863e-003
1.146000000000001e+000	-3.482857e-003
1.148000000000001e+000	-3.496858e-003
1.150000000000001e+000	-3.510867e-003
1.152000000000001e+000	-3.524883e-003
1.154000000000001e+000	-3.538906e-003
1.156000000000001e+000	-3.552936e-003
1.158000000000001e+000	-3.566974e-003
1.160000000000001e+000	-3.581018e-003
1.162000000000001e+000	-3.595070e-003
1.164000000000001e+000	-3.609128e-003
1.166000000000001e+000	-3.623192e-003
1.168000000000001e+000	-3.637263e-003
1.170000000000001e+000	-3.651341e-003
1.172000000000001e+000	-3.665425e-003
1.174000000000001e+000	-3.679516e-003
1.176000000000001e+000	-3.693612e-003
1.178000000000001e+000	-3.707715e-003
1.180000000000001e+000	-3.721824e-003
1.182000000000001e+000	-3.735939e-003
1.184000000000001e+000	-3.750060e-003
1.186000000000001e+000	-3.764186e-003
1.188000000000001e+000	-3.778318e-003
1.190000000000001e+000	-3.792456e-003
1.192000000000001e+000	-3.806600e-003
1.194000000000001e+000	-3.820749e-003
1.196000000000001e+000	-3.834903e-003
1.198000000000001e+000	-3.849062e-003
1.200000000000001e+000	-3.863227e-003
1.202000000000001e+000	-3.877397e-003
1.204000000000001e+000	-3.891572e-003
1.206000000000001e+000	-3.905751e-003
1.208000000000001e+000	-3.919936e-003
1.210000000000001e+000	-3.934125e-003
1.212000000000001e+000	-3.948320e-003
1.214000000000001e+000	-3.962518e-003
1.216000000000001e+000	-3.976722e-003
1.218000000000001e+000	-3.990930e-003
1.220000000000001e+000	-4.005142e-003
1.222000000000001e+000	-4.019358e-003
1.224000000000001e+000	-4.033579e-003
1.226000000000001e+000	-4.047804e-003
1.228000000000001e+000	-4.062032e-003
1.230000000000001e+000	-4.076265e-003
1.232000000000001e+000	-4.090502e-003
1.234000000000001e+000	-4.104742e-003
1.236000000000001e+000	-4.118987e-003
1.238000000000001e+000	-4.133235e-003
1.240000000000001e+000	-4.147486e-003
1.242000000000001e+000	-4.161742e-003
1.244000000000001e+000	-4.176000e-003
1.246000000000001e+000	-4.190262e-003
1.248000000000001e+000	-4.204527e-003
1.250000000000001e+000	-4.218795e-003
1.252000000000001e+000	-4.233067e-003
1.254000000000001e+000	-4.247341e-003
1.256000000000001e+000	-4.261619e-003
1.258000000000001e+000	-4.275899e-003
1.260000000000001e+000	-4.290183e-003
1.262000000000001e+000	-4.304469e-003
1.264000000000001e+000	-4.318757e-003
1.266000000000001e+000	-4.333049e-003
1.268000000000001e+000	-4.347343e-003
1.270000000000001e+000	-4.361639e-003
1.272000000000001e+000	-4.375938e-003
1.274000000000001e+000	-4.390239e-003
1.276000000000001e+000	-4.404542e-003
1.278000000000001e+000	-4.418848e-003
1.280000000000001e+000	-4.433156e-003
1.282000000000001e+000	-4.447465e-003
1.284000000000001e+000	-4.461777e-003
1.286000000000001e+000	-4.476090e-003
1.288000000000001e+000	-4.490406e-003
1.290000000000001e+000	-4.504723e-003
1.292000000000001e+000	-4.519042e-003
1.294000000000001e+000	-4.533362e-003
1.296000000000001e+000	-4.547684e-003
1.298000000000001e+000	-4.562008e-003
1.300000000000001e+000	-4.576333e-003
1.302000000000001e+000	-4.590659e-003
1.304000000000001e+000	-4.604987e-003
1.306000000000001e+000	-4.619316e-003
1.308000000000001e+000	-4.633646e-003
1.310000000000001e+000	-4.647977e-003
1.312000000000001e+000	-4.662309e-003
1.314000000000001e+000	-4.676642e-003
1.316000000000001e+000	-4.690976e-003
1.318000000000001e+000	-4.705310e-003
1.320000000000001e+000	-4.719646e-003
1.322000000000001e+000	-4.733982e-003
1.324000000000001e+000	-4.748319e-003
1.326000000000001e+000	-4.762657e-003
1.328000000000001e+000	-4.776995e-003
1.330000000000001e+000	-4.791333e-003
1.332000000000001e+000	-4.805672e-003
1.334000000000001e+000	-4.820011e-003
1.336000000000001e+000	-4.834350e-003
1.338000000000001e+000	-4.848690e-003
1.340000000000001e+000	-4.863029e-003
1.342000000000001e+000	-4.877369e-003
1.344000000000001e+000	-4.891708e-003
1.346000000000001e+000	-4.906049e-003
1.348000000000001e+000	-4.920388e-003
1.350000000000001e+000	-4.934727e-003
