v1	Is(M1)
Step Information: X=10µ  (Run: 1/5)
4.780000000000004e-001	1.330982e-005
4.800000000000004e-001	1.380277e-005
4.820000000000004e-001	1.430950e-005
4.840000000000004e-001	1.483015e-005
4.860000000000004e-001	1.536491e-005
4.880000000000004e-001	1.591392e-005
4.900000000000004e-001	1.647733e-005
4.920000000000004e-001	1.705529e-005
4.940000000000004e-001	1.764793e-005
4.960000000000004e-001	1.825538e-005
4.980000000000004e-001	1.887776e-005
5.000000000000003e-001	1.951518e-005
5.020000000000003e-001	2.016777e-005
5.040000000000003e-001	2.083561e-005
5.060000000000003e-001	2.151879e-005
5.080000000000003e-001	2.221742e-005
5.100000000000003e-001	2.293156e-005
5.120000000000003e-001	2.366129e-005
5.140000000000004e-001	2.440667e-005
5.160000000000004e-001	2.516777e-005
5.180000000000004e-001	2.594464e-005
5.200000000000004e-001	2.673732e-005
5.220000000000004e-001	2.754585e-005
5.240000000000004e-001	2.837026e-005
5.260000000000004e-001	2.921059e-005
5.280000000000004e-001	3.006685e-005
5.300000000000004e-001	3.093905e-005
5.320000000000004e-001	3.182720e-005
5.340000000000004e-001	3.273131e-005
5.360000000000004e-001	3.365137e-005
5.380000000000004e-001	3.458738e-005
5.400000000000004e-001	3.553931e-005
5.420000000000004e-001	3.650716e-005
5.440000000000004e-001	3.749089e-005
5.460000000000004e-001	3.849048e-005
5.480000000000004e-001	3.950590e-005
5.500000000000004e-001	4.053710e-005
5.520000000000004e-001	4.158405e-005
5.540000000000004e-001	4.264671e-005
5.560000000000004e-001	4.372502e-005
5.580000000000004e-001	4.481892e-005
5.600000000000004e-001	4.592837e-005
5.620000000000004e-001	4.705331e-005
5.640000000000004e-001	4.819366e-005
5.660000000000004e-001	4.934938e-005
5.680000000000004e-001	5.052038e-005
5.700000000000004e-001	5.170661e-005
5.720000000000004e-001	5.290798e-005
5.740000000000004e-001	5.412442e-005
5.760000000000004e-001	5.535586e-005
5.780000000000004e-001	5.660222e-005
5.800000000000004e-001	5.786342e-005
5.820000000000004e-001	5.913938e-005
5.840000000000004e-001	6.043001e-005
5.860000000000004e-001	6.173523e-005
5.880000000000004e-001	6.305495e-005
5.900000000000004e-001	6.438910e-005
5.920000000000004e-001	6.573759e-005
5.940000000000004e-001	6.710031e-005
5.960000000000004e-001	6.847719e-005
5.980000000000004e-001	6.986814e-005
6.000000000000004e-001	7.127308e-005
6.020000000000004e-001	7.269190e-005
6.040000000000004e-001	7.412452e-005
6.060000000000004e-001	7.557087e-005
6.080000000000004e-001	7.703083e-005
6.100000000000004e-001	7.850434e-005
6.120000000000004e-001	7.999128e-005
6.140000000000004e-001	8.149159e-005
6.160000000000004e-001	8.300516e-005
6.180000000000004e-001	8.453192e-005
6.200000000000004e-001	8.607178e-005
6.220000000000004e-001	8.762464e-005
6.240000000000004e-001	8.919043e-005
6.260000000000004e-001	9.076905e-005
6.280000000000005e-001	9.236042e-005
6.300000000000005e-001	9.396447e-005
6.320000000000005e-001	9.558110e-005
6.340000000000005e-001	9.721023e-005
6.360000000000005e-001	9.885178e-005
6.380000000000005e-001	1.005057e-004
6.400000000000005e-001	1.021718e-004
6.420000000000005e-001	1.038501e-004
6.440000000000005e-001	1.055406e-004
6.460000000000005e-001	1.072430e-004
6.480000000000005e-001	1.089574e-004
6.500000000000005e-001	1.106837e-004
6.520000000000005e-001	1.124218e-004
6.540000000000005e-001	1.141716e-004
6.560000000000005e-001	1.159331e-004
6.580000000000005e-001	1.177061e-004
6.600000000000005e-001	1.194907e-004
6.620000000000005e-001	1.212867e-004
6.640000000000005e-001	1.230941e-004
6.660000000000005e-001	1.249128e-004
6.680000000000005e-001	1.267427e-004
6.700000000000005e-001	1.285838e-004
6.720000000000005e-001	1.304360e-004
6.740000000000005e-001	1.322993e-004
6.760000000000005e-001	1.341735e-004
6.780000000000005e-001	1.360587e-004
6.800000000000005e-001	1.379548e-004
6.820000000000005e-001	1.398616e-004
6.840000000000005e-001	1.417792e-004
6.860000000000005e-001	1.437075e-004
6.880000000000005e-001	1.456465e-004
6.900000000000005e-001	1.475960e-004
6.920000000000005e-001	1.495560e-004
6.940000000000005e-001	1.515265e-004
6.960000000000005e-001	1.535074e-004
6.980000000000005e-001	1.554987e-004
7.000000000000005e-001	1.575003e-004
7.020000000000005e-001	1.595122e-004
7.040000000000005e-001	1.615343e-004
7.060000000000005e-001	1.635666e-004
7.080000000000005e-001	1.656090e-004
7.100000000000005e-001	1.676614e-004
7.120000000000005e-001	1.697239e-004
7.140000000000005e-001	1.717964e-004
7.160000000000005e-001	1.738788e-004
7.180000000000005e-001	1.759710e-004
7.200000000000005e-001	1.780732e-004
7.220000000000005e-001	1.801851e-004
7.240000000000005e-001	1.823068e-004
7.260000000000005e-001	1.844383e-004
7.280000000000005e-001	1.865794e-004
7.300000000000005e-001	1.887302e-004
7.320000000000005e-001	1.908905e-004
7.340000000000005e-001	1.930605e-004
7.360000000000005e-001	1.952399e-004
7.380000000000005e-001	1.974289e-004
7.400000000000006e-001	1.996273e-004
7.420000000000006e-001	2.018351e-004
7.440000000000006e-001	2.040523e-004
7.460000000000006e-001	2.062788e-004
7.480000000000006e-001	2.085146e-004
7.500000000000006e-001	2.107598e-004
7.520000000000006e-001	2.130141e-004
7.540000000000006e-001	2.152777e-004
7.560000000000006e-001	2.175504e-004
7.580000000000006e-001	2.198323e-004
7.600000000000006e-001	2.221232e-004
7.620000000000006e-001	2.244233e-004
7.640000000000006e-001	2.267324e-004
7.660000000000006e-001	2.290505e-004
7.680000000000006e-001	2.313776e-004
7.700000000000006e-001	2.337136e-004
7.720000000000006e-001	2.360586e-004
7.740000000000006e-001	2.384125e-004
7.760000000000006e-001	2.407752e-004
7.780000000000006e-001	2.431467e-004
7.800000000000006e-001	2.455271e-004
7.820000000000006e-001	2.479162e-004
7.840000000000006e-001	2.503141e-004
7.860000000000006e-001	2.527207e-004
7.880000000000006e-001	2.551360e-004
7.900000000000006e-001	2.575600e-004
7.920000000000006e-001	2.599926e-004
7.940000000000006e-001	2.624338e-004
7.960000000000006e-001	2.648836e-004
7.980000000000006e-001	2.673420e-004
8.000000000000006e-001	2.698089e-004
8.020000000000006e-001	2.722843e-004
8.040000000000006e-001	2.747682e-004
8.060000000000006e-001	2.772605e-004
8.080000000000006e-001	2.797613e-004
8.100000000000006e-001	2.822704e-004
8.120000000000006e-001	2.847880e-004
8.140000000000006e-001	2.873139e-004
8.160000000000006e-001	2.898481e-004
8.180000000000006e-001	2.923907e-004
8.200000000000006e-001	2.949415e-004
8.220000000000006e-001	2.975006e-004
8.240000000000006e-001	3.000680e-004
8.260000000000006e-001	3.026435e-004
8.280000000000006e-001	3.052272e-004
8.300000000000006e-001	3.078191e-004
8.320000000000006e-001	3.104192e-004
8.340000000000006e-001	3.130273e-004
8.360000000000006e-001	3.156436e-004
8.380000000000006e-001	3.182679e-004
8.400000000000006e-001	3.209003e-004
8.420000000000006e-001	3.235407e-004
8.440000000000006e-001	3.261891e-004
8.460000000000006e-001	3.288455e-004
8.480000000000006e-001	3.315099e-004
8.500000000000006e-001	3.341822e-004
8.520000000000007e-001	3.368624e-004
8.540000000000007e-001	3.395505e-004
8.560000000000007e-001	3.422465e-004
8.580000000000007e-001	3.449503e-004
8.600000000000007e-001	3.476620e-004
8.620000000000007e-001	3.503815e-004
8.640000000000007e-001	3.531087e-004
8.660000000000007e-001	3.558437e-004
8.680000000000007e-001	3.585865e-004
8.700000000000007e-001	3.613370e-004
8.720000000000007e-001	3.640951e-004
8.740000000000007e-001	3.668610e-004
8.760000000000007e-001	3.696345e-004
8.780000000000007e-001	3.724157e-004
8.800000000000007e-001	3.752045e-004
8.820000000000007e-001	3.780009e-004
8.840000000000007e-001	3.808048e-004
8.860000000000007e-001	3.836163e-004
8.880000000000007e-001	3.864354e-004
8.900000000000007e-001	3.892619e-004
8.920000000000007e-001	3.920959e-004
8.940000000000007e-001	3.949375e-004
8.960000000000007e-001	3.977864e-004
8.980000000000007e-001	4.006428e-004
9.000000000000007e-001	4.035066e-004
9.020000000000007e-001	4.063778e-004
9.040000000000007e-001	4.092564e-004
9.060000000000007e-001	4.121423e-004
9.080000000000007e-001	4.150355e-004
9.100000000000007e-001	4.179361e-004
9.120000000000007e-001	4.208439e-004
9.140000000000007e-001	4.237590e-004
9.160000000000007e-001	4.266814e-004
9.180000000000007e-001	4.296110e-004
9.200000000000007e-001	4.325477e-004
9.220000000000007e-001	4.354917e-004
9.240000000000007e-001	4.384429e-004
9.260000000000007e-001	4.414011e-004
9.280000000000007e-001	4.443666e-004
9.300000000000007e-001	4.473391e-004
9.320000000000007e-001	4.503187e-004
9.340000000000007e-001	4.533054e-004
9.360000000000007e-001	4.562992e-004
9.380000000000007e-001	4.592999e-004
9.400000000000007e-001	4.623077e-004
9.420000000000007e-001	4.653225e-004
9.440000000000007e-001	4.683442e-004
9.460000000000007e-001	4.713729e-004
9.480000000000007e-001	4.744086e-004
9.500000000000007e-001	4.774511e-004
9.520000000000007e-001	4.805005e-004
9.540000000000007e-001	4.835568e-004
9.560000000000007e-001	4.866200e-004
9.580000000000007e-001	4.896900e-004
9.600000000000007e-001	4.927668e-004
9.620000000000007e-001	4.958504e-004
9.640000000000008e-001	4.989408e-004
9.660000000000008e-001	5.020379e-004
9.680000000000008e-001	5.051418e-004
9.700000000000008e-001	5.082524e-004
9.720000000000008e-001	5.113697e-004
9.740000000000008e-001	5.144936e-004
9.760000000000008e-001	5.176243e-004
9.780000000000008e-001	5.207615e-004
9.800000000000008e-001	5.239054e-004
9.820000000000008e-001	5.270559e-004
9.840000000000008e-001	5.302131e-004
9.860000000000008e-001	5.333767e-004
9.880000000000008e-001	5.365469e-004
9.900000000000008e-001	5.397237e-004
9.920000000000008e-001	5.429069e-004
9.940000000000008e-001	5.460966e-004
9.960000000000008e-001	5.492928e-004
9.980000000000008e-001	5.524955e-004
1.000000000000001e+000	5.557046e-004
1.002000000000001e+000	5.589201e-004
1.004000000000001e+000	5.621420e-004
1.006000000000001e+000	5.653703e-004
1.008000000000001e+000	5.686049e-004
1.010000000000001e+000	5.718459e-004
1.012000000000001e+000	5.750932e-004
1.014000000000001e+000	5.783468e-004
1.016000000000001e+000	5.816067e-004
1.018000000000001e+000	5.848728e-004
1.020000000000001e+000	5.881453e-004
1.022000000000001e+000	5.914239e-004
1.024000000000001e+000	5.947087e-004
1.026000000000001e+000	5.979998e-004
1.028000000000001e+000	6.012970e-004
1.030000000000001e+000	6.046004e-004
1.032000000000001e+000	6.079099e-004
1.034000000000001e+000	6.112254e-004
1.036000000000001e+000	6.145472e-004
1.038000000000001e+000	6.178750e-004
1.040000000000001e+000	6.212089e-004
1.042000000000001e+000	6.245488e-004
1.044000000000001e+000	6.278947e-004
1.046000000000001e+000	6.312467e-004
1.048000000000001e+000	6.346046e-004
1.050000000000001e+000	6.379685e-004
1.052000000000001e+000	6.413384e-004
1.054000000000001e+000	6.447142e-004
1.056000000000001e+000	6.480959e-004
1.058000000000001e+000	6.514835e-004
1.060000000000001e+000	6.548770e-004
1.062000000000001e+000	6.582763e-004
1.064000000000001e+000	6.616816e-004
1.066000000000001e+000	6.650926e-004
1.068000000000001e+000	6.685095e-004
1.070000000000001e+000	6.719321e-004
1.072000000000001e+000	6.753605e-004
1.074000000000001e+000	6.787947e-004
1.076000000000001e+000	6.822346e-004
1.078000000000001e+000	6.856802e-004
1.080000000000001e+000	6.891316e-004
1.082000000000001e+000	6.925886e-004
1.084000000000001e+000	6.960513e-004
1.086000000000001e+000	6.995196e-004
1.088000000000001e+000	7.029936e-004
1.090000000000001e+000	7.064732e-004
1.092000000000001e+000	7.099584e-004
1.094000000000001e+000	7.134491e-004
1.096000000000001e+000	7.169454e-004
1.098000000000001e+000	7.204473e-004
1.100000000000001e+000	7.239548e-004
1.102000000000001e+000	7.274676e-004
1.104000000000001e+000	7.309861e-004
1.106000000000001e+000	7.345100e-004
1.108000000000001e+000	7.380393e-004
1.110000000000001e+000	7.415740e-004
1.112000000000001e+000	7.451143e-004
1.114000000000001e+000	7.486599e-004
1.116000000000001e+000	7.522109e-004
1.118000000000001e+000	7.557673e-004
1.120000000000001e+000	7.593290e-004
1.122000000000001e+000	7.628960e-004
1.124000000000001e+000	7.664685e-004
1.126000000000001e+000	7.700461e-004
1.128000000000001e+000	7.736291e-004
1.130000000000001e+000	7.772174e-004
1.132000000000001e+000	7.808108e-004
1.134000000000001e+000	7.844096e-004
1.136000000000001e+000	7.880136e-004
1.138000000000001e+000	7.916227e-004
1.140000000000001e+000	7.952370e-004
1.142000000000001e+000	7.988565e-004
1.144000000000001e+000	8.024812e-004
1.146000000000001e+000	8.061110e-004
1.148000000000001e+000	8.097459e-004
1.150000000000001e+000	8.133859e-004
1.152000000000001e+000	8.170310e-004
1.154000000000001e+000	8.206812e-004
1.156000000000001e+000	8.243364e-004
1.158000000000001e+000	8.279967e-004
1.160000000000001e+000	8.316620e-004
1.162000000000001e+000	8.353322e-004
1.164000000000001e+000	8.390075e-004
1.166000000000001e+000	8.426877e-004
1.168000000000001e+000	8.463729e-004
1.170000000000001e+000	8.500630e-004
1.172000000000001e+000	8.537580e-004
1.174000000000001e+000	8.574580e-004
1.176000000000001e+000	8.611628e-004
1.178000000000001e+000	8.648725e-004
1.180000000000001e+000	8.685871e-004
1.182000000000001e+000	8.723064e-004
1.184000000000001e+000	8.760306e-004
1.186000000000001e+000	8.797596e-004
1.188000000000001e+000	8.834935e-004
1.190000000000001e+000	8.872320e-004
1.192000000000001e+000	8.909754e-004
1.194000000000001e+000	8.947234e-004
1.196000000000001e+000	8.984762e-004
1.198000000000001e+000	9.022337e-004
1.200000000000001e+000	9.059959e-004
1.202000000000001e+000	9.097628e-004
1.204000000000001e+000	9.135343e-004
1.206000000000001e+000	9.173105e-004
1.208000000000001e+000	9.210913e-004
1.210000000000001e+000	9.248767e-004
1.212000000000001e+000	9.286668e-004
1.214000000000001e+000	9.324613e-004
1.216000000000001e+000	9.362606e-004
1.218000000000001e+000	9.400643e-004
1.220000000000001e+000	9.438726e-004
1.222000000000001e+000	9.476853e-004
1.224000000000001e+000	9.515026e-004
1.226000000000001e+000	9.553243e-004
1.228000000000001e+000	9.591506e-004
1.230000000000001e+000	9.629813e-004
1.232000000000001e+000	9.668164e-004
1.234000000000001e+000	9.706560e-004
1.236000000000001e+000	9.745000e-004
1.238000000000001e+000	9.783483e-004
1.240000000000001e+000	9.822011e-004
1.242000000000001e+000	9.860583e-004
1.244000000000001e+000	9.899196e-004
1.246000000000001e+000	9.937854e-004
1.248000000000001e+000	9.976556e-004
1.250000000000001e+000	1.001530e-003
1.252000000000001e+000	1.005409e-003
1.254000000000001e+000	1.009292e-003
1.256000000000001e+000	1.013179e-003
1.258000000000001e+000	1.017070e-003
1.260000000000001e+000	1.020966e-003
1.262000000000001e+000	1.024866e-003
1.264000000000001e+000	1.028770e-003
1.266000000000001e+000	1.032679e-003
1.268000000000001e+000	1.036591e-003
1.270000000000001e+000	1.040508e-003
1.272000000000001e+000	1.044428e-003
1.274000000000001e+000	1.048353e-003
1.276000000000001e+000	1.052282e-003
1.278000000000001e+000	1.056215e-003
1.280000000000001e+000	1.060153e-003
1.282000000000001e+000	1.064094e-003
1.284000000000001e+000	1.068039e-003
1.286000000000001e+000	1.071988e-003
1.288000000000001e+000	1.075942e-003
1.290000000000001e+000	1.079899e-003
1.292000000000001e+000	1.083860e-003
1.294000000000001e+000	1.087826e-003
1.296000000000001e+000	1.091795e-003
1.298000000000001e+000	1.095768e-003
1.300000000000001e+000	1.099745e-003
1.302000000000001e+000	1.103726e-003
1.304000000000001e+000	1.107711e-003
1.306000000000001e+000	1.111700e-003
1.308000000000001e+000	1.115693e-003
1.310000000000001e+000	1.119690e-003
1.312000000000001e+000	1.123690e-003
1.314000000000001e+000	1.127694e-003
1.316000000000001e+000	1.131703e-003
1.318000000000001e+000	1.135714e-003
1.320000000000001e+000	1.139730e-003
1.322000000000001e+000	1.143750e-003
1.324000000000001e+000	1.147773e-003
1.326000000000001e+000	1.151800e-003
1.328000000000001e+000	1.155831e-003
1.330000000000001e+000	1.159865e-003
1.332000000000001e+000	1.163903e-003
1.334000000000001e+000	1.167945e-003
1.336000000000001e+000	1.171990e-003
1.338000000000001e+000	1.176040e-003
1.340000000000001e+000	1.180092e-003
1.342000000000001e+000	1.184149e-003
1.344000000000001e+000	1.188209e-003
1.346000000000001e+000	1.192273e-003
1.348000000000001e+000	1.196340e-003
1.350000000000001e+000	1.200411e-003
1.352000000000001e+000	1.204485e-003
1.354000000000001e+000	1.208563e-003
1.356000000000001e+000	1.212645e-003
1.358000000000001e+000	1.216730e-003
1.360000000000001e+000	1.220818e-003
1.362000000000001e+000	1.224910e-003
1.364000000000001e+000	1.229006e-003
1.366000000000001e+000	1.233105e-003
1.368000000000001e+000	1.237207e-003
1.370000000000001e+000	1.241313e-003
1.372000000000001e+000	1.245423e-003
1.374000000000001e+000	1.249535e-003
1.376000000000001e+000	1.253652e-003
1.378000000000001e+000	1.257771e-003
1.380000000000001e+000	1.261894e-003
1.382000000000001e+000	1.266020e-003
1.384000000000001e+000	1.270150e-003
1.386000000000001e+000	1.274283e-003
1.388000000000001e+000	1.278420e-003
1.390000000000001e+000	1.282559e-003
1.392000000000001e+000	1.286702e-003
1.394000000000001e+000	1.290848e-003
1.396000000000001e+000	1.294998e-003
1.398000000000001e+000	1.299151e-003
1.400000000000001e+000	1.303307e-003
1.402000000000001e+000	1.307466e-003
1.404000000000001e+000	1.311628e-003
1.406000000000001e+000	1.315794e-003
1.408000000000001e+000	1.319963e-003
1.410000000000001e+000	1.324135e-003
1.412000000000001e+000	1.328310e-003
1.414000000000001e+000	1.332488e-003
1.416000000000001e+000	1.336670e-003
1.418000000000001e+000	1.340854e-003
1.420000000000001e+000	1.345042e-003
1.422000000000001e+000	1.349233e-003
1.424000000000001e+000	1.353427e-003
1.426000000000001e+000	1.357624e-003
1.428000000000001e+000	1.361824e-003
1.430000000000001e+000	1.366027e-003
1.432000000000001e+000	1.370233e-003
1.434000000000001e+000	1.374443e-003
1.436000000000001e+000	1.378655e-003
1.438000000000001e+000	1.382870e-003
1.440000000000001e+000	1.387088e-003
1.442000000000001e+000	1.391310e-003
1.444000000000001e+000	1.395534e-003
1.446000000000001e+000	1.399761e-003
1.448000000000001e+000	1.403991e-003
1.450000000000001e+000	1.408224e-003
1.452000000000001e+000	1.412460e-003
1.454000000000001e+000	1.416699e-003
1.456000000000001e+000	1.420940e-003
1.458000000000001e+000	1.425185e-003
1.460000000000001e+000	1.429432e-003
1.462000000000001e+000	1.433683e-003
1.464000000000001e+000	1.437936e-003
1.466000000000001e+000	1.442192e-003
1.468000000000001e+000	1.446451e-003
1.470000000000001e+000	1.450712e-003
1.472000000000001e+000	1.454977e-003
1.474000000000001e+000	1.459244e-003
1.476000000000001e+000	1.463514e-003
1.478000000000001e+000	1.467787e-003
1.480000000000001e+000	1.472062e-003
1.482000000000001e+000	1.476340e-003
1.484000000000001e+000	1.480621e-003
1.486000000000001e+000	1.484905e-003
1.488000000000001e+000	1.489191e-003
1.490000000000001e+000	1.493480e-003
1.492000000000001e+000	1.497772e-003
1.494000000000001e+000	1.502066e-003
1.496000000000001e+000	1.506363e-003
1.498000000000001e+000	1.510663e-003
1.500000000000001e+000	1.514965e-003
1.502000000000001e+000	1.519270e-003
1.504000000000001e+000	1.523578e-003
1.506000000000001e+000	1.527888e-003
1.508000000000001e+000	1.532201e-003
1.510000000000001e+000	1.536516e-003
1.512000000000001e+000	1.540834e-003
1.514000000000001e+000	1.545154e-003
1.516000000000001e+000	1.549477e-003
1.518000000000001e+000	1.553802e-003
1.520000000000001e+000	1.558130e-003
1.522000000000001e+000	1.562461e-003
1.524000000000001e+000	1.566794e-003
1.526000000000001e+000	1.571129e-003
1.528000000000001e+000	1.575467e-003
1.530000000000001e+000	1.579807e-003
1.532000000000001e+000	1.584150e-003
1.534000000000001e+000	1.588495e-003
1.536000000000001e+000	1.592843e-003
1.538000000000001e+000	1.597193e-003
1.540000000000001e+000	1.601546e-003
1.542000000000001e+000	1.605900e-003
1.544000000000001e+000	1.610258e-003
1.546000000000001e+000	1.614617e-003
1.548000000000001e+000	1.618979e-003
1.550000000000001e+000	1.623344e-003
1.552000000000001e+000	1.627710e-003
1.554000000000001e+000	1.632079e-003
1.556000000000001e+000	1.636450e-003
1.558000000000001e+000	1.640824e-003
1.560000000000001e+000	1.645200e-003
1.562000000000001e+000	1.649578e-003
1.564000000000001e+000	1.653958e-003
1.566000000000001e+000	1.658341e-003
1.568000000000001e+000	1.662726e-003
1.570000000000001e+000	1.667113e-003
1.572000000000001e+000	1.671502e-003
1.574000000000001e+000	1.675894e-003
1.576000000000001e+000	1.680288e-003
1.578000000000001e+000	1.684684e-003
1.580000000000001e+000	1.689082e-003
1.582000000000001e+000	1.693482e-003
1.584000000000001e+000	1.697885e-003
1.586000000000001e+000	1.702289e-003
1.588000000000001e+000	1.706696e-003
1.590000000000001e+000	1.711105e-003
1.592000000000001e+000	1.715516e-003
1.594000000000001e+000	1.719929e-003
1.596000000000001e+000	1.724345e-003
1.598000000000001e+000	1.728762e-003
1.600000000000001e+000	1.733181e-003
1.602000000000001e+000	1.737603e-003
1.604000000000001e+000	1.742026e-003
1.606000000000001e+000	1.746452e-003
1.608000000000001e+000	1.750879e-003
1.610000000000001e+000	1.755309e-003
1.612000000000001e+000	1.759741e-003
1.614000000000001e+000	1.764174e-003
1.616000000000001e+000	1.768610e-003
1.618000000000001e+000	1.773048e-003
1.620000000000001e+000	1.777487e-003
1.622000000000001e+000	1.781929e-003
1.624000000000001e+000	1.786372e-003
1.626000000000001e+000	1.790818e-003
1.628000000000001e+000	1.795265e-003
1.630000000000001e+000	1.799715e-003
1.632000000000001e+000	1.804166e-003
1.634000000000001e+000	1.808619e-003
1.636000000000001e+000	1.813074e-003
1.638000000000001e+000	1.817531e-003
1.640000000000001e+000	1.821990e-003
1.642000000000001e+000	1.826450e-003
1.644000000000001e+000	1.830913e-003
1.646000000000001e+000	1.835377e-003
1.648000000000001e+000	1.839843e-003
1.650000000000001e+000	1.844311e-003
1.652000000000001e+000	1.848781e-003
1.654000000000001e+000	1.853253e-003
1.656000000000001e+000	1.857726e-003
1.658000000000001e+000	1.862201e-003
1.660000000000001e+000	1.866678e-003
1.662000000000001e+000	1.871157e-003
1.664000000000001e+000	1.875637e-003
1.666000000000001e+000	1.880120e-003
1.668000000000001e+000	1.884604e-003
1.670000000000001e+000	1.889089e-003
1.672000000000001e+000	1.893577e-003
1.674000000000001e+000	1.898066e-003
1.676000000000001e+000	1.902557e-003
1.678000000000001e+000	1.907049e-003
1.680000000000001e+000	1.911543e-003
1.682000000000001e+000	1.916039e-003
1.684000000000001e+000	1.920537e-003
1.686000000000001e+000	1.925036e-003
1.688000000000001e+000	1.929536e-003
1.690000000000001e+000	1.934039e-003
1.692000000000001e+000	1.938543e-003
1.694000000000001e+000	1.943049e-003
1.696000000000001e+000	1.947556e-003
1.698000000000001e+000	1.952065e-003
1.700000000000001e+000	1.956575e-003
1.702000000000001e+000	1.961087e-003
1.704000000000001e+000	1.965601e-003
1.706000000000001e+000	1.970116e-003
1.708000000000001e+000	1.974632e-003
1.710000000000001e+000	1.979151e-003
1.712000000000001e+000	1.983671e-003
1.714000000000001e+000	1.988192e-003
1.716000000000001e+000	1.992714e-003
1.718000000000001e+000	1.997239e-003
1.720000000000001e+000	2.001764e-003
1.722000000000001e+000	2.006292e-003
1.724000000000001e+000	2.010820e-003
1.726000000000001e+000	2.015351e-003
1.728000000000001e+000	2.019882e-003
1.730000000000001e+000	2.024415e-003
1.732000000000001e+000	2.028950e-003
1.734000000000001e+000	2.033486e-003
1.736000000000001e+000	2.038023e-003
1.738000000000001e+000	2.042562e-003
1.740000000000001e+000	2.047102e-003
1.742000000000001e+000	2.051644e-003
1.744000000000001e+000	2.056187e-003
1.746000000000001e+000	2.060731e-003
1.748000000000001e+000	2.065277e-003
1.750000000000001e+000	2.069824e-003
1.752000000000001e+000	2.074372e-003
1.754000000000001e+000	2.078922e-003
1.756000000000001e+000	2.083473e-003
1.758000000000001e+000	2.088025e-003
1.760000000000001e+000	2.092579e-003
1.762000000000001e+000	2.097134e-003
1.764000000000001e+000	2.101691e-003
1.766000000000001e+000	2.106248e-003
1.768000000000001e+000	2.110807e-003
1.770000000000001e+000	2.115367e-003
1.772000000000001e+000	2.119929e-003
1.774000000000001e+000	2.124491e-003
1.776000000000001e+000	2.129055e-003
1.778000000000001e+000	2.133620e-003
1.780000000000001e+000	2.138187e-003
1.782000000000001e+000	2.142754e-003
1.784000000000001e+000	2.147323e-003
1.786000000000001e+000	2.151893e-003
1.788000000000001e+000	2.156464e-003
1.790000000000001e+000	2.161037e-003
1.792000000000001e+000	2.165610e-003
1.794000000000001e+000	2.170185e-003
1.796000000000001e+000	2.174761e-003
1.798000000000001e+000	2.179338e-003
1.800000000000001e+000	2.183916e-003
1.802000000000001e+000	2.188496e-003
1.804000000000001e+000	2.193076e-003
1.806000000000001e+000	2.197658e-003
1.808000000000001e+000	2.202241e-003
1.810000000000001e+000	2.206824e-003
1.812000000000001e+000	2.211409e-003
1.814000000000001e+000	2.215995e-003
1.816000000000001e+000	2.220582e-003
1.818000000000001e+000	2.225171e-003
1.820000000000001e+000	2.229760e-003
1.822000000000001e+000	2.234350e-003
1.824000000000001e+000	2.238941e-003
1.826000000000001e+000	2.243534e-003
1.828000000000001e+000	2.248127e-003
1.830000000000001e+000	2.252722e-003
1.832000000000001e+000	2.257317e-003
1.834000000000001e+000	2.261914e-003
1.836000000000001e+000	2.266511e-003
1.838000000000001e+000	2.271109e-003
1.840000000000001e+000	2.275709e-003
1.842000000000001e+000	2.280309e-003
1.844000000000001e+000	2.284911e-003
1.846000000000001e+000	2.289513e-003
1.848000000000001e+000	2.294116e-003
1.850000000000001e+000	2.298721e-003
1.852000000000001e+000	2.303326e-003
1.854000000000001e+000	2.307932e-003
1.856000000000001e+000	2.312539e-003
1.858000000000001e+000	2.317147e-003
1.860000000000001e+000	2.321756e-003
1.862000000000001e+000	2.326365e-003
1.864000000000001e+000	2.330976e-003
1.866000000000001e+000	2.335588e-003
1.868000000000001e+000	2.340200e-003
1.870000000000001e+000	2.344813e-003
1.872000000000001e+000	2.349427e-003
1.874000000000001e+000	2.354042e-003
1.876000000000001e+000	2.358658e-003
1.878000000000001e+000	2.363275e-003
1.880000000000001e+000	2.367892e-003
1.882000000000001e+000	2.372511e-003
1.884000000000002e+000	2.377130e-003
1.886000000000002e+000	2.381750e-003
1.888000000000002e+000	2.386371e-003
1.890000000000002e+000	2.390992e-003
1.892000000000002e+000	2.395615e-003
1.894000000000002e+000	2.400238e-003
1.896000000000002e+000	2.404862e-003
1.898000000000002e+000	2.409486e-003
1.900000000000002e+000	2.414112e-003
1.902000000000002e+000	2.418738e-003
1.904000000000002e+000	2.423365e-003
1.906000000000002e+000	2.427992e-003
1.908000000000002e+000	2.432621e-003
1.910000000000002e+000	2.437250e-003
1.912000000000002e+000	2.441880e-003
1.914000000000002e+000	2.446510e-003
1.916000000000002e+000	2.451141e-003
1.918000000000002e+000	2.455773e-003
1.920000000000002e+000	2.460406e-003
1.922000000000002e+000	2.465039e-003
1.924000000000002e+000	2.469673e-003
1.926000000000002e+000	2.474308e-003
1.928000000000002e+000	2.478943e-003
1.930000000000002e+000	2.483579e-003
1.932000000000002e+000	2.488215e-003
1.934000000000002e+000	2.492853e-003
1.936000000000002e+000	2.497490e-003
1.938000000000002e+000	2.502129e-003
1.940000000000002e+000	2.506768e-003
1.942000000000002e+000	2.511408e-003
1.944000000000002e+000	2.516048e-003
1.946000000000002e+000	2.520689e-003
